Transaction ID,Type,Date,Period,Document Number,Status,Posting,Entity,Account Number,Account Name,Memo,Item,Item Description,Quantity,Unit of Measure,Unit Price,Currency,Exchange Rate to USD,Amount (Foreign),Tax Amount (Foreign),Net Amount (Foreign),Amount (USD),Subsidiary,Location,Department,Class,Terms,Payment Method,Created From
TXN-0003572,Item Receipt,2024-07-07,Jul 2024,ITE-929823,Received,Yes,Stripe,1200,Inventory,Inventory receipt,SKU-ENSO-PRO,Enso Pro License,4.39,Each,1559.61,USD,1.0,8235.93,720.64,8956.57,8235.93,Enso EU,US-East,R&D,Internal,,,
TXN-0003573,Vendor Payment,2024-07-01,Jul 2024,VEN-154048,Processed,Yes,Stripe,5000,COGS,Promotion credit,,,,,,USD,1.0,903.43,0.0,903.43,903.43,Enso UK,US-East,Finance,Enterprise,,Wire,
TXN-0003574,Bill,2024-07-25,Jul 2024,BIL-716690,Paid In Full,Yes,HP,5000,COGS,Inventory receipt,SKU-ENSO-PRO,Enso Pro License,4.45,Each,758.4,EUR,1.09,12821.82,1218.07,14039.89,13975.78,Enso US,UK-South,Operations,Mid-Market,Net 30,,
TXN-0003575,Item Receipt,2024-07-15,Jul 2024,ITE-730732,Received,Yes,AWS,1200,Inventory,License renewal,SKU-ENSO-TEAM,Enso Team License,5.04,Each,453.82,GBP,1.27,3619.25,316.68,3935.93,4596.45,Enso US,US-East,HR,Internal,,,
TXN-0003576,Item Receipt,2024-07-09,Jul 2024,ITE-455569,Received,Yes,HP,1200,Inventory,Inventory receipt,SKU-SUP-STD,Standard Support,3.04,Month,1818.09,USD,1.0,15384.32,769.22,16153.54,15384.32,Enso EU,EU-Central,R&D,Enterprise,,,
TXN-0003577,Cash Sale,2024-07-26,Jul 2024,CAS-136761,Paid,Yes,Soylent Corp,4100,Services Revenue,Consulting services,SKU-ENSO-TEAM,Enso Team License,4.53,Each,1300.42,USD,1.0,7323.88,640.84,7964.72,7323.88,Enso UK,UK-South,Operations,Internal,,Credit Card,
TXN-0003578,Credit Memo,2024-07-22,Jul 2024,CRE-489102,Open,Yes,Tyrell Partners,4000,Revenue,Support plan,SKU-SUP-PREM,Premium Support,1.0,Month,1064.82,EUR,1.09,-12085.48,0.0,-12085.48,-13173.17,Enso UK,EU-Central,HR,SMB,,,
TXN-0003579,Bill,2024-07-20,Jul 2024,BIL-145175,Open,Yes,Zoom,6200,G&A Expense,Consulting services,SKU-ENSO-PRO,Enso Pro License,1.0,Each,525.16,USD,1.0,7424.7,371.24,7795.94,7424.7,Enso EU,EU-Central,Finance,SMB,Due on Receipt,,
TXN-0003580,Invoice,2024-07-29,Jul 2024,INV-919717,Paid In Full,Yes,Soylent Inc,4200,Product Revenue,Quarterly true-up,SKU-SUP-STD,Standard Support,10.87,Month,1026.26,USD,1.0,19438.15,1700.84,21138.99,19438.15,Enso EU,EU-Central,HR,SMB,Net 15,,
TXN-0003581,Vendor Payment,2024-07-28,Jul 2024,VEN-507924,Processed,Yes,Salesforce,5000,COGS,Consulting services,,,,,,EUR,1.09,14350.63,0.0,14350.63,15642.19,Enso EU,US-West,Operations,Mid-Market,,ACH,
TXN-0003582,Vendor Payment,2024-07-03,Jul 2024,VEN-108905,Processed,Yes,KPMG,6200,G&A Expense,Inventory receipt,,,,,,USD,1.0,8376.48,0.0,8376.48,8376.48,Enso US,US-West,Marketing,SMB,,ACH,
TXN-0003583,Bill,2024-07-31,Jul 2024,BIL-218303,Open,Yes,Cloudflare,6000,Sales & Marketing,Cloud services,SKU-SUP-PREM,Premium Support,3.99,Month,2185.0,GBP,1.27,9367.37,0.0,9367.37,11896.56,Enso UK,EU-Central,Marketing,Internal,Net 15,,
TXN-0003584,Invoice,2024-07-19,Jul 2024,INV-893049,Partially Paid,Yes,Globex Corp,4200,Product Revenue,Consulting services,SKU-TRNG-01,Admin Training,6.42,Hour,425.17,USD,1.0,20126.21,1911.99,22038.2,20126.21,Enso EU,US-East,Operations,Internal,Net 45,,
TXN-0003585,Invoice,2024-07-10,Jul 2024,INV-172647,Open,Yes,Wayne LLC,4000,Revenue,Consulting services,SKU-ENSO-PRO,Enso Pro License,5.1,Each,810.7,USD,1.0,22155.16,2104.74,24259.9,22155.16,Enso EU,US-East,Marketing,Enterprise,Net 30,,
TXN-0003586,Bill,2024-07-30,Jul 2024,BIL-357369,Open,Yes,Zoom,6000,Sales & Marketing,Inventory receipt,SKU-TRNG-01,Admin Training,6.56,Hour,299.71,USD,1.0,1623.9,81.2,1705.1,1623.9,Enso EU,US-East,R&D,Internal,Net 30,,
TXN-0003587,Invoice,2024-07-07,Jul 2024,INV-755838,Open,Yes,Soylent LLC,4000,Revenue,Consulting services,SKU-SUP-PREM,Premium Support,6.03,Month,660.44,USD,1.0,15528.49,776.42,16304.91,15528.49,Enso EU,US-East,Operations,Mid-Market,Net 30,,
TXN-0003588,Credit Memo,2024-07-19,Jul 2024,CRE-390776,Open,Yes,Globex Corp,4200,Product Revenue,Training session,SKU-TRNG-01,Admin Training,3.12,Hour,622.2,USD,1.0,-19576.07,0.0,-19576.07,-19576.07,Enso EU,US-West,Sales,Enterprise,,,
TXN-0003589,Bank Deposit,2024-07-12,Jul 2024,BAN-811278,Deposited,Yes,Cisco,3000,Equity,Consulting services,,,,,,USD,1.0,44012.99,0.0,44012.99,44012.99,Enso US,EU-Central,R&D,Enterprise,,Credit Card,
TXN-0003590,Bill,2024-07-25,Jul 2024,BIL-237366,Open,Yes,Cloudflare,5000,COGS,Consulting services,SKU-ENSO-TEAM,Enso Team License,7.47,Each,1246.61,USD,1.0,758.31,72.04,830.35,758.31,Enso EU,EU-Central,R&D,Mid-Market,Net 15,,
TXN-0003591,Bill,2024-07-03,Jul 2024,BIL-360481,Paid In Full,Yes,Dell,5000,COGS,Monthly charge,SKU-SUP-PREM,Premium Support,6.46,Month,576.96,USD,1.0,991.97,49.6,1041.57,991.97,Enso US,EU-Central,HR,Enterprise,Net 30,,
TXN-0003592,Invoice,2024-07-03,Jul 2024,INV-129981,Partially Paid,Yes,Pied Piper Inc,4000,Revenue,Travel & meals,SKU-SUP-PREM,Premium Support,2.88,Month,21.52,USD,1.0,17007.85,0.0,17007.85,17007.85,Enso EU,UK-South,R&D,Mid-Market,Net 30,,
TXN-0003593,Invoice,2024-07-14,Jul 2024,INV-767071,Partially Paid,Yes,Wonka Partners,4000,Revenue,Inventory receipt,SKU-ENSO-TEAM,Enso Team License,1.0,Each,1007.27,USD,1.0,7914.95,0.0,7914.95,7914.95,Enso US,US-East,Finance,Enterprise,Net 45,,
TXN-0003594,Transfer,2024-07-01,Jul 2024,TRA-560219,Completed,Yes,Salesforce,4000,Revenue,Monthly charge,,,,,,USD,1.0,39154.77,0.0,39154.77,39154.77,Enso US,EU-Central,Marketing,Internal,,,
TXN-0003595,Vendor Payment,2024-07-17,Jul 2024,VEN-475396,Processed,Yes,Deloitte,6100,R&D Expense,Consulting services,,,,,,USD,1.0,2337.48,0.0,2337.48,2337.48,Enso US,EU-Central,HR,Enterprise,,ACH,
TXN-0003596,Vendor Payment,2024-07-23,Jul 2024,VEN-171145,Processed,Yes,Google Cloud,6200,G&A Expense,Promotion credit,,,,,,USD,1.0,4979.99,0.0,4979.99,4979.99,Enso US,EU-Central,Operations,SMB,,Check,
TXN-0003597,Bill,2024-07-09,Jul 2024,BIL-948096,Open,Yes,Cisco,6000,Sales & Marketing,License renewal,SKU-SUP-STD,Standard Support,9.18,Month,434.3,USD,1.0,3511.75,0.0,3511.75,3511.75,Enso EU,UK-South,HR,Internal,Net 15,,
TXN-0003598,Customer Payment,2024-07-08,Jul 2024,CUS-434224,Deposited,Yes,Acme Partners,4200,Product Revenue,Support plan,,,,,,USD,1.0,7284.89,0.0,7284.89,7284.89,Enso US,UK-South,Operations,Enterprise,,Credit Card,
TXN-0003599,Vendor Payment,2024-07-21,Jul 2024,VEN-871159,Processed,Yes,Salesforce,5000,COGS,Support plan,,,,,,USD,1.0,9918.01,0.0,9918.01,9918.01,Enso US,US-West,Finance,Internal,,Credit Card,
TXN-0003600,Customer Payment,2024-07-25,Jul 2024,CUS-517882,Deposited,Yes,Aperture Inc,4100,Services Revenue,Hardware purchase,,,,,,USD,1.0,7508.65,0.0,7508.65,7508.65,Enso UK,US-East,R&D,Mid-Market,,Wire,
TXN-0003601,Invoice,2024-07-25,Jul 2024,INV-380523,Partially Paid,Yes,Cyberdyne LLC,4000,Revenue,Inventory receipt,SKU-SUP-STD,Standard Support,3.07,Month,806.76,USD,1.0,24561.29,0.0,24561.29,24561.29,Enso EU,US-West,Operations,Mid-Market,Due on Receipt,,
TXN-0003602,Vendor Credit,2024-07-20,Jul 2024,VEN-646921,Open,Yes,Dell,6000,Sales & Marketing,Quarterly true-up,SKU-TRNG-01,Admin Training,3.92,Hour,1059.9,USD,1.0,-9886.07,0.0,-9886.07,-9886.07,Enso US,US-West,Marketing,SMB,,,
TXN-0003603,Bill,2024-07-24,Jul 2024,BIL-665498,Open,Yes,HP,6000,Sales & Marketing,Travel & meals,SKU-ENSO-TEAM,Enso Team License,6.28,Each,1404.66,USD,1.0,11181.41,1062.23,12243.64,11181.41,Enso US,EU-Central,Marketing,SMB,Net 15,,
TXN-0003604,Invoice,2024-07-07,Jul 2024,INV-934636,Partially Paid,Yes,Stark Corp,4100,Services Revenue,Hardware purchase,SKU-ENSO-TEAM,Enso Team License,9.38,Each,559.55,USD,1.0,23195.4,0.0,23195.4,23195.4,Enso UK,EU-Central,HR,SMB,Net 45,,
TXN-0003605,Cash Sale,2024-07-23,Jul 2024,CAS-970301,Paid,Yes,Tyrell Inc,4200,Product Revenue,Travel & meals,SKU-ENSO-PRO,Enso Pro License,1.0,Each,2291.43,USD,1.0,13520.48,1284.45,14804.93,13520.48,Enso UK,UK-South,HR,Mid-Market,,Credit Card,
TXN-0003606,Transfer,2024-07-28,Jul 2024,TRA-478444,Completed,Yes,Salesforce,5100,Freight Out,Promotion credit,,,,,,USD,1.0,16423.02,0.0,16423.02,16423.02,Enso UK,UK-South,Finance,Enterprise,,,
TXN-0003607,Item Receipt,2024-07-23,Jul 2024,ITE-670202,Received,Yes,Oracle,1200,Inventory,Subscription,SKU-SUP-STD,Standard Support,5.82,Month,2074.13,GBP,1.27,1187.91,112.85,1300.76,1508.65,Enso UK,EU-Central,R&D,SMB,,,
TXN-0003608,Bill,2024-07-11,Jul 2024,BIL-399057,Paid In Full,Yes,HP,6100,R&D Expense,Quarterly true-up,SKU-ENSO-PRO,Enso Pro License,1.0,Each,1666.75,USD,1.0,2332.14,0.0,2332.14,2332.14,Enso US,UK-South,R&D,SMB,Due on Receipt,,
TXN-0003609,Invoice,2024-07-12,Jul 2024,INV-262910,Partially Paid,Yes,Aperture Partners,4000,Revenue,Inventory receipt,SKU-ENSO-TEAM,Enso Team License,4.18,Each,55.41,USD,1.0,18838.89,0.0,18838.89,18838.89,Enso UK,EU-Central,Finance,Enterprise,Net 30,,
TXN-0003610,Customer Payment,2024-07-19,Jul 2024,CUS-907935,Undeposited,Yes,Stark Corp,4100,Services Revenue,Hardware purchase,,,,,,USD,1.0,14015.14,0.0,14015.14,14015.14,Enso UK,UK-South,Marketing,Enterprise,,ACH,
TXN-0003611,Bank Deposit,2024-07-31,Jul 2024,BAN-242710,Deposited,Yes,Salesforce,4200,Product Revenue,Subscription,,,,,,USD,1.0,2382.26,0.0,2382.26,2382.26,Enso EU,US-East,Sales,Internal,,Wire,
TXN-0003612,Expense Report,2024-07-23,Jul 2024,EXP-855087,Pending Approval,Yes,Cisco,6000,Sales & Marketing,Training session,SKU-SUP-PREM,Premium Support,1.32,Month,787.44,USD,1.0,9748.68,487.43,10236.11,9748.68,Enso US,US-West,HR,SMB,,,
TXN-0003613,Vendor Payment,2024-07-26,Jul 2024,VEN-948420,Processed,Yes,Microsoft,6200,G&A Expense,License renewal,,,,,,USD,1.0,13238.0,0.0,13238.0,13238.0,Enso EU,UK-South,HR,Internal,,Check,
TXN-0003614,Cash Sale,2024-07-23,Jul 2024,CAS-875650,Paid,Yes,Umbrella LLC,4000,Revenue,Travel & meals,SKU-TRNG-01,Admin Training,1.16,Hour,1521.73,USD,1.0,18171.57,0.0,18171.57,18171.57,Enso EU,EU-Central,HR,Enterprise,,Check,
TXN-0003615,Bill,2024-07-20,Jul 2024,BIL-295776,Paid In Full,Yes,Fastly,5000,COGS,Inventory receipt,SKU-TRNG-01,Admin Training,2.61,Hour,776.9,USD,1.0,12580.96,629.05,13210.01,12580.96,Enso EU,UK-South,Sales,Mid-Market,Net 45,,
TXN-0003616,Vendor Payment,2024-07-05,Jul 2024,VEN-423311,Processed,Yes,HP,5000,COGS,Hardware purchase,,,,,,USD,1.0,1813.91,0.0,1813.91,1813.91,Enso EU,US-West,R&D,Mid-Market,,Check,
TXN-0003617,Customer Payment,2024-07-28,Jul 2024,CUS-849722,Undeposited,Yes,Cyberdyne Corp,4200,Product Revenue,Support plan,,,,,,USD,1.0,3230.82,0.0,3230.82,3230.82,Enso UK,UK-South,Marketing,Mid-Market,,Check,
TXN-0003618,Cash Sale,2024-07-14,Jul 2024,CAS-887044,Paid,Yes,Vehement LLC,4200,Product Revenue,Travel & meals,SKU-SUP-STD,Standard Support,7.67,Month,2498.97,GBP,1.27,6662.46,333.12,6995.58,8461.32,Enso US,US-East,R&D,SMB,,Wire,
TXN-0003619,Bank Deposit,2024-07-31,Jul 2024,BAN-592639,Deposited,Yes,Microsoft,5200,Merchant Fees,Promotion credit,,,,,,EUR,1.09,25673.49,0.0,25673.49,27984.1,Enso UK,US-East,Operations,Internal,,Credit Card,
TXN-0003620,Customer Payment,2024-07-21,Jul 2024,CUS-238905,Undeposited,Yes,Cyberdyne Partners,4200,Product Revenue,License renewal,,,,,,USD,1.0,20756.27,0.0,20756.27,20756.27,Enso UK,EU-Central,Finance,SMB,,Wire,
TXN-0003621,Bill,2024-07-01,Jul 2024,BIL-941749,Open,Yes,Cisco,6200,G&A Expense,Training session,SKU-TRNG-01,Admin Training,13.06,Hour,901.38,USD,1.0,3088.72,270.26,3358.98,3088.72,Enso US,EU-Central,Operations,Enterprise,Net 15,,
TXN-0003622,Journal Entry,2024-07-04,Jul 2024,JOU-457004,Approved,Yes,Zoom,6100,R&D Expense,Inventory receipt,,,,,,USD,1.0,4509.84,0.0,4509.84,4509.84,Enso US,US-West,HR,Mid-Market,,,
TXN-0003623,Journal Entry,2024-07-17,Jul 2024,JOU-881665,Posted,Yes,HP,6200,G&A Expense,Hardware purchase,,,,,,USD,1.0,31859.46,0.0,31859.46,31859.46,Enso UK,EU-Central,Marketing,Internal,,,
TXN-0003624,Journal Entry,2024-07-18,Jul 2024,JOU-626837,Approved,Yes,Deloitte,5200,Merchant Fees,Cloud services,,,,,,GBP,1.27,36057.23,0.0,36057.23,45792.68,Enso UK,US-East,Finance,Enterprise,,,
TXN-0003625,Journal Entry,2024-07-27,Jul 2024,JOU-547593,Posted,Yes,Dell,2100,Accrued Expenses,Support plan,,,,,,USD,1.0,29226.74,0.0,29226.74,29226.74,Enso EU,UK-South,Finance,Internal,,,
TXN-0003626,Bank Deposit,2024-07-13,Jul 2024,BAN-193751,Deposited,Yes,Fastly,2100,Accrued Expenses,Promotion credit,,,,,,USD,1.0,4340.28,0.0,4340.28,4340.28,Enso US,US-West,R&D,SMB,,ACH,
TXN-0003627,Vendor Payment,2024-07-24,Jul 2024,VEN-790020,Processed,Yes,Fastly,6100,R&D Expense,Training session,,,,,,USD,1.0,10570.21,0.0,10570.21,10570.21,Enso UK,US-West,Operations,Enterprise,,Check,
TXN-0003628,Bill,2024-07-23,Jul 2024,BIL-316717,Partially Paid,Yes,KPMG,6000,Sales & Marketing,Support plan,SKU-ENSO-TEAM,Enso Team License,9.59,Each,313.02,GBP,1.27,8249.07,412.45,8661.52,10476.32,Enso EU,EU-Central,Operations,Mid-Market,Net 15,,
TXN-0003629,Bill,2024-07-06,Jul 2024,BIL-712749,Open,Yes,Google Cloud,5000,COGS,Monthly charge,SKU-TRNG-01,Admin Training,4.06,Hour,768.96,USD,1.0,448.09,22.4,470.49,448.09,Enso US,US-East,Sales,SMB,Due on Receipt,,
TXN-0003630,Vendor Payment,2024-07-31,Jul 2024,VEN-645852,Processed,Yes,Oracle,5000,COGS,Consulting services,,,,,,USD,1.0,5298.72,0.0,5298.72,5298.72,Enso US,UK-South,Sales,Internal,,Credit Card,
TXN-0003631,Bill,2024-07-07,Jul 2024,BIL-476512,Open,Yes,Google Cloud,6000,Sales & Marketing,Quarterly true-up,SKU-TRNG-01,Admin Training,8.02,Hour,1807.47,USD,1.0,9104.49,455.22,9559.71,9104.49,Enso EU,US-East,HR,Enterprise,Net 30,,
